date,symbol,side,quantity,price,amount,reason,exit_type,pnl,hold_days,is_partial,archetype,archetype_at_entry,archetype_at_exit,decision_source
195,CG,sell,3.4123051688030537,62.70374298095703,213.6190520647846,,trailing_stop,4.059118171924268,25,False,defensive_income,defensive_income,defensive_income,archetype_rule
195,GOOGL,sell,0.0009089677798742346,246.80470275878906,0.2239931723606847,,trim_exit,0.03930772858766918,30,True,quality_compounder,quality_compounder,quality_compounder,global_rule
198,AVGO,sell,1.5400530265611663,326.5887145996094,502.06658032219906,,trailing_stop,65.65961898078706,48,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule
199,BP,sell,8.13802168484006,33.17449188232422,269.590344514613,,weak_value,-2.425552273899143,24,False,defensive_income,defensive_income,defensive_income,global_rule
201,TEL,sell,1.6306145933661191,219.58570861816406,357.50077147601246,,trim_exit,36.12456768341599,61,True,quality_compounder,quality_compounder,quality_compounder,global_rule
202,ONDS,sell,154.25475438205896,9.90999984741211,1523.0841849268108,,take_profit,561.1909027927695,22,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule
202,CFG,sell,7.102858350460745,52.58744430541992,372.99162948071216,,trim_exit,28.915908862340643,67,True,defensive_income,defensive_income,defensive_income,global_rule
202,TEL,sell,1.0925117775552997,219.31756591796875,239.2346206369013,,trim_exit,23.912564095861683,62,True,quality_compounder,quality_compounder,quality_compounder,global_rule
203,CFG,sell,4.7589150948087,52.76332092285156,250.74046614295884,,trim_exit,20.20973332864989,68,True,defensive_income,defensive_income,defensive_income,global_rule
203,TEL,sell,0.7319828909620508,221.42294311523438,161.8258592562953,,trim_exit,17.560081373798738,63,True,quality_compounder,quality_compounder,quality_compounder,global_rule
204,TEL,sell,0.490428536944574,220.53907775878906,107.99043465334002,,trim_exit,11.332363472067343,64,True,quality_compounder,quality_compounder,quality_compounder,global_rule
205,TEL,sell,0.3285871197528646,222.8828125,73.1225679882277,,trim_exit,8.361660296775,65,True,quality_compounder,quality_compounder,quality_compounder,global_rule
