date,symbol,side,quantity,price,amount,reason,exit_type,pnl,hold_days,is_partial,archetype
160,TEL,buy,0.6059842085660514,202.19706580773357,122.52822889787723,buy,,0.0,0,False,quality_compounder
162,TRI,sell,1.752049183843917,173.22215270996094,303.01077708257276,,trailing_stop,-33.0165023102295,52,False,defensive_income
165,SBH,buy,9.58943306454199,11.87832722542909,113.90642384697901,buy,,0.0,0,False,quality_compounder
175,SWKS,buy,0.9785520723067922,73.77457825821318,72.19226643813413,buy,,0.0,0,False,defensive_income
176,KSS,sell,40.07462743340696,12.74601936340332,509.2211229382214,,trailing_stop,16.480338017165593,16,False,defensive_income
180,WWW,buy,3.149806547032842,30.924988004159378,97.4077296824133,buy,,0.0,0,False,quality_compounder
180,CFG,buy,1.794680061240334,50.4920477281869,90.61707130897233,buy,,0.0,0,False,quality_compounder
185,KSS,buy,5.680898548049044,16.298700639595978,92.59126479856683,buy,,0.0,0,False,defensive_income
185,PDD,buy,0.5941909455712894,126.2558031132516,75.0200550357255,buy,,0.0,0,False,quality_compounder
187,TD,sell,0.1900922113435027,76.2165756225586,14.469108281342498,,trim_exit,1.2216396811258772,57,True,quality_compounder
188,TD,sell,0.1273617816001468,76.18681335449219,9.690524370233765,,trim_exit,0.8147204080886308,58,True,quality_compounder
189,TD,sell,0.08533239367209836,77.0400619506836,6.565350262708774,,trim_exit,0.6185616080715342,59,True,quality_compounder
190,TD,sell,0.0571727037603059,77.26824951171875,4.411813783521346,,trim_exit,0.4274653849143948,60,True,quality_compounder
191,NKE,sell,1.1508330547732715,71.37751007080078,81.99695423969888,,trailing_stop,-7.723379621119875,36,False,defensive_income
191,TD,sell,0.03830571151940495,77.78417205810547,2.9756512632599357,,trim_exit,0.3061378361932787,61,True,quality_compounder
191,KT,sell,20.22519561036299,20.09000015258789,405.75263856718783,,trim_exit,62.68908701343781,191,True,quality_compounder
192,TD,sell,0.025664826718001316,77.78417205810547,1.9936869432830826,,trim_exit,0.20511294714842232,62,True,quality_compounder
192,KT,sell,13.550881058943206,19.979999542236328,270.3655756117466,,trim_exit,40.51299607073403,192,True,quality_compounder
193,TD,sell,0.01719543390106088,78.01235961914062,1.3396908219381936,,trim_exit,0.14134624452797118,63,True,quality_compounder
193,KT,sell,9.079090309491948,19.389999389648438,175.79284572934063,,trim_exit,21.791617436862253,193,True,quality_compounder
194,TD,sell,0.01152094071371079,78.65725708007812,0.9050120929862107,,trim_exit,0.10212122612136176,64,True,quality_compounder
194,KT,sell,6.082990507359606,19.420000076293945,117.96345501220252,,trim_exit,14.78263205624198,194,True,quality_compounder
195,TD,sell,0.007719030278186228,78.13141632080078,0.6023040961447388,,trim_exit,0.06436721534529011,65,True,quality_compounder
195,KT,sell,4.075603639930936,19.40999984741211,78.99592767842114,,trim_exit,9.864776297927577,195,True,quality_compounder
196,TD,sell,0.005171750286384773,77.51628875732422,0.40036576159683407,,trim_exit,0.03994805146120345,66,True,quality_compounder
197,CG,sell,13.85027066224217,62.36083221435547,862.328015729565,,trailing_stop,15.957490868720583,57,False,defensive_income
197,WWW,sell,5.625972845586682,27.485618591308594,154.3334227830482,,trailing_stop,-20.112644121333915,17,False,quality_compounder
197,TD,sell,0.0034650726918777977,78.22071075439453,0.27068306235953127,,trim_exit,0.029203196568658774,67,True,quality_compounder
198,TD,sell,0.0023215987035581243,78.62749481201172,0.18230086060163703,,trim_exit,0.020509350521752456,68,True,quality_compounder
199,KSS,sell,20.260081973267496,15.147188186645508,305.8821938644142,,trailing_stop,-32.66427830985202,14,False,defensive_income
199,TD,sell,0.0015554711313839431,79.14340209960938,0.1229432483009743,,trim_exit,0.01454293654745166,69,True,quality_compounder
200,TD,sell,0.001042165658027242,79.32199096679688,0.0825579676182709,,trim_exit,0.009929758743410719,70,True,quality_compounder
200,AXIA,buy,20.322136698803305,9.639148553280219,195.88809455983272,buy,,0.0,0,False,defensive_income
200,FE,buy,4.189780014437294,44.54271327055556,186.6241698497845,buy,,0.0,0,False,defensive_income
201,TD,sell,0.0006982509908782521,79.80814361572266,0.055652827052108715,,trim_exit,0.006991927105952395,71,True,quality_compounder
202,T,sell,45.07419105357889,26.139070510864258,1176.6301536632159,,trailing_stop,17.28104192191313,167,False,defensive_income
202,TD,sell,0.00046782816388842897,79.00450134277344,0.03691184543902787,,trim_exit,0.0043090424751031295,72,True,quality_compounder
203,TD,sell,0.0003134448698052474,80.5919418334961,0.02522774924991379,,trim_exit,0.0033838712640842164,73,True,quality_compounder
204,TD,sell,0.0002100080627695157,80.5919418334961,0.016902594016286604,,trim_exit,0.0022671957657807926,74,True,quality_compounder
205,SWKS,sell,2.7522756202529695,72.0056381225586,197.8719659945209,,trailing_stop,-14.144292975343603,30,False,defensive_income
205,TD,sell,0.00014070540205557552,80.27445220947266,0.011280115932621612,,trim_exit,0.0014743991047827185,75,True,quality_compounder
208,SBH,sell,62.94298317783981,14.09000015258789,884.970854183071,,trailing_stop,-50.265667275797455,43,False,quality_compounder
208,KT,sell,8.274710420465839,18.56999969482422,153.44788404025437,,trailing_stop,13.090697904100779,208,False,quality_compounder
208,KEY,sell,24.704182037171627,16.843862533569336,415.5089136876875,,trailing_stop,-26.829431310243706,73,False,defensive_income
210,KSS,buy,22.803429445747344,15.306133149439098,349.0323273604491,buy,,0.0,0,False,defensive_income
210,MDT,buy,3.0198740289552397,95.18938862857195,287.45996255155165,buy,,0.0,0,False,defensive_income
212,BP,sell,14.727335413579162,31.55716323852539,464.106183463889,,trailing_stop,-15.97202625697281,52,False,defensive_income
215,SWKS,buy,3.149461723691798,74.12360234554463,233.4494484094444,buy,,0.0,0,False,defensive_income
216,CFG,sell,1.794680061240334,49.46072769165039,88.63001968403871,,weak_value,-1.9870516249336134,36,False,quality_compounder
216,TD,sell,9.42726193772356e-05,80.21492004394531,0.0075519180167657905,,trim_exit,0.000982087742113732,86,True,quality_compounder
217,TD,sell,6.316265498274785e-05,80.26453399658203,0.005062914575316587,,trim_exit,0.0006611282912997079,87,True,quality_compounder
218,TD,sell,4.231897883844105e-05,80.3637466430664,0.0033963578148794656,,trim_exit,0.0004471610045881573,88,True,quality_compounder
219,TD,sell,2.8353715821755502e-05,80.9887924194336,0.002293261400083238,,trim_exit,0.00031729953718806145,89,True,quality_compounder
220,TD,sell,1.899698960057619e-05,82.07023620605469,0.0015569969918874014,,trim_exit,0.00023310254374763286,90,True,quality_compounder
220,REGN,buy,0.2752513326975039,653.0548616582486,179.75422099601695,buy,,0.0,0,False,quality_compounder
225,NNN,sell,8.045182517754567,38.70758056640625,311.0018181601052,,weak_value,-1.4585877488768801,135,False,defensive_income
225,SWKS,sell,5.766451991605176,69.72943115234375,401.38653604395694,,trailing_stop,-35.8571865861461,10,False,defensive_income
225,SPG,buy,1.0338717516349267,178.55478794865417,184.602751379278,buy,,0.0,0,False,defensive_income
230,RIO,buy,2.019860509693759,68.5054835400209,138.37152089996405,buy,,0.0,0,False,defensive_income
234,KSS,sell,79.49077922790022,15.747954368591309,1248.692508048355,,trailing_stop,-29.59751089709016,24,False,defensive_income
235,PDD,sell,5.36216751185277,119.58000183105469,640.1733022867044,,trailing_stop,-70.726505700644,50,False,quality_compounder
237,TEL,sell,0.6059842085660514,213.01133728027344,128.88718550884158,,trailing_stop,6.358956610964341,77,False,quality_compounder
240,SBH,buy,11.816581876308168,16.02078538520602,189.31092222704822,buy,,0.0,0,False,quality_compounder
245,KSS,buy,8.765209566244952,22.69107155938827,198.8919975006988,buy,,0.0,0,False,defensive_income
245,MRK,buy,1.5002084803369535,100.82306687270237,151.25561993600786,buy,,0.0,0,False,quality_compounder
249,REGN,sell,1.2916257873174926,690.7162475585938,890.5397946745497,,trailing_stop,-28.89807958580036,29,False,quality_compounder
251,TD,sell,1.5427858221073997e-05,91.10868072509766,0.0014037821057315616,,harvest_exit,0.0003286193417877496,121,True,quality_compounder
252,TD,sell,9.256714932644397e-06,90.70189666748047,0.0008385091021292908,,harvest_exit,0.00019341144376300366,122,True,quality_compounder
253,TD,sell,5.5540289595866375e-06,91.31702423095703,0.0005065172256326871,,harvest_exit,0.00011945863061291483,123,True,quality_compounder
254,TD,sell,3.3324173757519824e-06,90.93009185791016,0.0003026223494461214,,harvest_exit,7.038719243425808e-05,124,True,quality_compounder
