date,symbol,side,quantity,price,amount,reason,exit_type,pnl,hold_days,is_partial,archetype
80,CTRE,buy,5.500507132982586,25.62899111257506,140.97244842586642,buy,,0.0,0,False,defensive_income
80,DTE,buy,1.1164617282460954,123.4398775376673,137.8158990101904,buy,,0.0,0,False,defensive_income
90,O,buy,1.7387373528811505,54.78394747794091,95.25489581817496,buy,,0.0,0,False,defensive_income
90,NNN,buy,2.357134786449401,38.33653752667921,90.36438619615845,buy,,0.0,0,False,defensive_income
103,ED,sell,2.907670418185246,99.36290740966797,288.4799253606779,,trailing_stop,-13.211234044226785,33,False,defensive_income
105,ADC,sell,1.873327803989212,69.41951751708984,129.8619920714564,,trailing_stop,-8.864035260597205,30,False,defensive_income
105,SWKS,buy,1.4081139505829454,68.78968761662382,96.86371878921089,buy,,0.0,0,False,defensive_income
110,TRI,buy,0.3419896599409595,188.12912487038656,64.3382154394138,buy,,0.0,0,False,defensive_income
120,HRL,buy,1.624550921879634,29.290855180576262,47.58448578624802,buy,,0.0,0,False,defensive_income
130,TD,buy,0.5421843804921022,69.68969693180519,37.784665157653144,buy,,0.0,0,False,quality_compounder
133,DTE,sell,2.2888086919539457,127.66014862060547,291.7703526540522,,weak_value,-1.877696538591806,53,False,defensive_income
135,KEY,buy,3.420939174651182,16.716182660818777,57.18504411501979,buy,,0.0,0,False,defensive_income
140,KSS,buy,6.138648286535844,8.841743870497382,54.27635586061755,buy,,0.0,0,False,defensive_income
140,CG,buy,0.9526792967837868,53.68702689010657,51.146519024078984,buy,,0.0,0,False,defensive_income
142,O,sell,4.423840753442995,54.401981353759766,240.34823780045997,,weak_value,-0.5300136134684976,52,False,defensive_income
144,HRL,sell,1.624550921879634,29.057636260986328,47.13971394613218,,weak_value,-0.44477184011583404,24,False,defensive_income
145,FUTU,buy,0.44986723953101126,144.89719024936474,65.18449899328148,buy,,0.0,0,False,quality_compounder
148,SWKS,sell,6.547571915854153,69.2859878540039,452.92862695787414,,trailing_stop,0.47293118860477534,43,False,defensive_income
151,KSS,sell,9.545645346235414,14.016712188720703,133.3978653795103,,harvest_exit,41.35505464916885,11,True,defensive_income
152,KSS,sell,14.31846801935312,12.022703170776367,171.61660950019183,,trailing_stop,33.55239340467966,12,False,defensive_income
155,NKE,buy,1.1777236894107908,77.96119920905123,91.81675116337344,buy,,0.0,0,False,defensive_income
156,CTRE,sell,7.018443592580203,30.31853675842285,212.48623731883274,,trim_exit,22.749204302736302,76,True,defensive_income
157,CTRE,sell,4.702357207028736,30.570947647094727,143.55136428183965,,trim_exit,16.42755216105506,77,True,defensive_income
158,CTRE,sell,3.150579328709253,30.87190055847168,97.12653867339478,,trim_exit,11.953584552469096,78,True,defensive_income
159,FUTU,sell,1.0094097380481473,139.43382263183594,140.44075100933188,,trailing_stop,-14.514742247310522,14,False,quality_compounder
159,CTRE,sell,2.1108881502351995,31.056354522705078,65.4636588350327,,trim_exit,8.397779574012496,79,True,defensive_income
160,CTRE,sell,1.414295060657584,31.939796447753906,45.1080915228549,,trim_exit,6.873952417971353,80,True,defensive_income
160,KSS,buy,12.715104168370404,11.168466480470098,142.00821470013048,buy,,0.0,0,False,defensive_income
160,BP,buy,3.9716078622642206,30.873865511991795,122.61888700591479,buy,,0.0,0,False,defensive_income
160,TEL,buy,0.605479893489224,202.1970658574852,122.42625789922376,buy,,0.0,0,False,quality_compounder
162,TRI,sell,1.7170160797189227,173.22215270996094,296.95192417836256,,trailing_stop,-32.88926211546254,52,False,defensive_income
165,SBH,buy,9.557070390465686,11.87832722542909,113.52200941441077,buy,,0.0,0,False,quality_compounder
165,GRFS,buy,10.856489801980649,10.44456351292563,113.39129726421628,buy,,0.0,0,False,quality_compounder
175,SWKS,buy,0.9736488417933151,73.77457828587087,71.83053270182843,buy,,0.0,0,False,defensive_income
176,KSS,sell,39.92565999880854,12.746020317077637,507.32825832499935,,trailing_stop,16.452058247463867,16,False,defensive_income
180,WWW,buy,3.1122631185372645,30.924988003683623,96.24669960507188,buy,,0.0,0,False,quality_compounder
180,CFG,buy,1.7781166133644886,50.4920477281869,89.78074890828181,buy,,0.0,0,False,quality_compounder
185,KSS,buy,5.671057225385124,16.29870063816739,92.43086401846831,buy,,0.0,0,False,defensive_income
185,PDD,buy,0.5939151509361364,126.2558031132516,74.98523436256995,buy,,0.0,0,False,quality_compounder
186,GRFS,sell,10.856489801980649,9.850000381469727,106.76434415327796,,weak_value,-6.626953110938317,21,False,quality_compounder
187,TD,sell,0.1789208455623937,76.2165756225586,13.618785693189412,,trim_exit,1.1498461911638742,57,True,quality_compounder
188,TD,sell,0.11987696652680378,76.18681335449219,9.121030272682292,,trim_exit,0.766840806325181,58,True,quality_compounder
189,TD,sell,0.08031756757295853,77.0400619506836,6.179516836144628,,trim_exit,0.5822098936853637,59,True,quality_compounder
190,TD,sell,0.053812770273882204,77.26824951171875,4.152539691303048,,trim_exit,0.4023440398553415,60,True,quality_compounder
191,NKE,sell,1.1777236894107908,71.37751007080078,83.9129143088902,,trailing_stop,-7.903836854483245,36,False,defensive_income
191,TD,sell,0.03605455608350108,77.78417205810547,2.8007777717899134,,trim_exit,0.2881466853199499,61,True,quality_compounder
191,KT,sell,20.22511705208805,20.09000015258789,405.7510625514126,,trim_exit,62.71336409978767,191,True,quality_compounder
192,TD,sell,0.024156552575945723,77.78417205810547,1.8765216689195272,,trim_exit,0.19305884098465187,62,True,quality_compounder
192,KT,sell,13.550828424898992,19.979999542236328,270.3645254635238,,trim_exit,40.529267500935134,192,True,quality_compounder
193,TD,sell,0.016184890225883635,78.01235961914062,1.2609596835096875,,trim_exit,0.1330395887933209,63,True,quality_compounder
193,KT,sell,9.079055044682324,19.389999389648438,175.79216291850534,,trim_exit,21.802540083570932,193,True,quality_compounder
194,TD,sell,0.010843876451342032,78.65725708007812,0.8518262151660693,,trim_exit,0.09611975170610398,64,True,quality_compounder
194,KT,sell,6.082966879937157,19.420000076293945,117.96299682105759,,trim_exit,14.789949521651536,194,True,quality_compounder
195,TD,sell,0.007265397222399162,78.13141632080078,0.5669078044085434,,trim_exit,0.060584473890366586,65,True,quality_compounder
195,KT,sell,4.075587809557895,19.40999984741211,78.99562084411772,,trim_exit,9.869679153515676,195,True,quality_compounder
196,TD,sell,0.004867816139007439,77.51628875732422,0.37683701027441235,,trim_exit,0.03760037882723388,66,True,quality_compounder
197,CG,sell,14.069175227145028,62.36083221435547,875.9571747847621,,trailing_stop,16.656028615136393,57,False,defensive_income
197,WWW,sell,5.587464625534862,27.48561668395996,153.277042783834,,trailing_stop,-19.97797750626185,17,False,quality_compounder
197,TD,sell,0.0032614368131349838,78.22071075439453,0.2547755221242042,,trim_exit,0.0274869790545946,67,True,quality_compounder
198,TD,sell,0.002185162664800439,78.62749481201172,0.1715873780154845,,trim_exit,0.01930405415884609,68,True,quality_compounder
199,KSS,sell,21.153439346024307,15.147188186645508,319.3699040307104,,trailing_stop,-34.10961690868402,14,False,defensive_income
199,TD,sell,0.001464058985416294,79.14340209960938,0.11571810221328933,,trim_exit,0.013688275229341615,69,True,quality_compounder
200,TD,sell,0.000980919520228917,79.32199096679688,0.0777061893792243,,trim_exit,0.00934620529997933,70,True,quality_compounder
200,AXIA,buy,20.901120468331282,9.639148553280219,201.46900512425105,buy,,0.0,0,False,defensive_income
200,FE,buy,4.311398464794427,44.542717078145465,192.04140202848885,buy,,0.0,0,False,defensive_income
201,TD,sell,0.0006572160785533744,79.80814361572266,0.05238221389359039,,trim_exit,0.006581024560496258,71,True,quality_compounder
202,T,sell,45.31136893618794,26.13907241821289,1182.821602201092,,trailing_stop,15.935749234294008,167,False,defensive_income
202,TD,sell,0.0004403347726307608,79.00450134277344,0.03474260492075118,,trim_exit,0.004055808067578114,72,True,quality_compounder
203,TD,sell,0.00029502429766260974,80.5919418334961,0.02374516133790506,,trim_exit,0.003185007446279104,73,True,quality_compounder
204,TD,sell,0.0001976662794339485,80.5919418334961,0.015909259996597026,,trim_exit,0.002133956889207639,74,True,quality_compounder
205,SWKS,sell,2.8159595055935807,72.0056381225586,202.45045196105102,,trailing_stop,-14.610834386744159,30,False,defensive_income
205,TD,sell,0.00013243640722074548,80.27445220947266,0.010617204494819881,,trim_exit,0.001387751412868992,75,True,quality_compounder
208,SBH,sell,64.27479833862819,14.09000015258789,903.696016877168,,trailing_stop,-52.68338112991205,43,False,quality_compounder
208,KT,sell,8.274678280011482,18.56999969482422,153.4472880212443,,trailing_stop,13.100679134264396,208,False,quality_compounder
208,KEY,sell,25.996570354259426,16.843862533569336,437.24607796567085,,trailing_stop,-27.78934064959094,73,False,defensive_income
210,KSS,buy,23.284780607659908,15.306133147520807,356.399952291653,buy,,0.0,0,False,defensive_income
210,MDT,buy,3.0859564486162103,95.18938862857195,293.75030767817617,buy,,0.0,0,False,defensive_income
212,BP,sell,11.33082837562132,31.557165145874023,357.0712342289212,,trailing_stop,-13.644160884298628,52,False,defensive_income
215,SWKS,buy,3.109088664861941,74.12360237992021,230.45685195814352,buy,,0.0,0,False,defensive_income
216,CFG,sell,1.7781166133644886,49.46072769165039,87.81203616542919,,weak_value,-1.9687127428526168,36,False,quality_compounder
216,TD,sell,8.873239283789946e-05,80.21492004394531,0.007108105837834442,,trim_exit,0.000924372272927348,86,True,quality_compounder
217,TD,sell,5.945070320139263e-05,80.26453399658203,0.004765376500296959,,trim_exit,0.0006222750118092066,87,True,quality_compounder
218,TD,sell,3.9831971144933065e-05,80.3637466430664,0.003196760181681416,,trim_exit,0.0004208821843946211,88,True,quality_compounder
219,TD,sell,2.668742066710515e-05,80.9887924194336,0.002158490691957096,,trim_exit,0.00029865243377494386,89,True,quality_compounder
220,TD,sell,1.788057184696045e-05,82.07023620605469,0.0014654951739353258,,trim_exit,0.00021940354095328386,90,True,quality_compounder
220,REGN,buy,0.2718176365517146,653.0548618134669,177.51182907674314,buy,,0.0,0,False,quality_compounder
225,NNN,sell,7.7762796087657815,38.70758056640625,300.6068649621945,,weak_value,-1.399205010065259,135,False,defensive_income
225,SWKS,sell,5.6930529356472865,69.72943115234375,396.2774337289529,,trailing_stop,-35.401841492926394,10,False,defensive_income
225,SPG,buy,1.0195480967256556,178.55478789388926,182.04519415846792,buy,,0.0,0,False,defensive_income
230,RIO,buy,1.994393454283327,68.5054835400209,136.6268879547319,buy,,0.0,0,False,defensive_income
234,KSS,sell,79.22051431055002,15.747954368591309,1244.4470124704806,,trailing_stop,-28.901353607291185,24,False,defensive_income
235,PDD,sell,5.421516613589027,119.58000183105469,647.2588158150055,,trailing_stop,-71.51284485560348,50,False,quality_compounder
237,TEL,sell,0.605479893489224,213.01133728027344,128.7799224269501,,trailing_stop,6.3536645277263375,77,False,quality_compounder
240,SBH,buy,11.780458216990157,16.02078538520602,188.73219283378606,buy,,0.0,0,False,quality_compounder
245,KSS,buy,8.77077416217048,22.69107155938827,199.01826414504404,buy,,0.0,0,False,defensive_income
245,MRK,buy,1.5015209215604524,100.8230668513685,151.3879442532179,buy,,0.0,0,False,quality_compounder
249,REGN,sell,1.2827182743982029,690.7162475585938,884.3983133337225,,trailing_stop,-28.90411488561915,29,False,quality_compounder
251,TD,sell,1.4521191681773942e-05,91.10868072509766,0.0013212844417333002,,harvest_exit,0.0003093069943418236,121,True,quality_compounder
252,TD,sell,8.712715009064365e-06,90.70189666748047,0.0007892314814184209,,harvest_exit,0.00018204501298353497,122,True,quality_compounder
253,TD,sell,5.22762900543862e-06,91.31702423095703,0.0004767501501592465,,harvest_exit,0.00011243826909831489,123,True,quality_compounder
254,TD,sell,3.1365774032631715e-06,90.93009185791016,0.0002848377967003375,,harvest_exit,6.625066806377857e-05,124,True,quality_compounder
